itest_id,aveknow,avecarelessness,avecorrect,numactions,averesbored,averesengcon,averesconf,averesfrust,averesofftask,averesgaming,actioncount,bottomhint,correct,correctrate,filedin,frhrate,frscaffoldh,hint,hintrate,scaffold,timeover80,timeover80rate,timetaken,timetohint,workinschoolrate,wrong,wrongrate,actioncount_M,bottomhint_M,correct_M,correctrate_M,filedin_M,frhrate_M,frscaffoldh_M,hint_M,hintrate_M,scaffold_M,timeover80_M,timeover80rate_M,timetaken_M,timetohint_M,workinschoolrate_M,wrong_M,wrongrate_M,actioncount_H,bottomhint_H,correct_H,correctrate_H,filedin_H,frhrate_H,frscaffoldh_H,hint_H,hintrate_H,scaffold_H,timeover80_H,timeover80rate_H,timetaken_H,timetohint_H,workinschoolrate_H,wrong_H,wrongrate_H,actioncount_E,bottomhint_E,correct_E,correctrate_E,filedin_E,frhrate_E,frscaffoldh_E,hint_E,hintrate_E,scaffold_E,timeover80_E,timeover80rate_E,timetaken_E,timetohint_E,workinschoolrate_E,wrong_E,wrongrate_E,average_questions_by_day,average_questions_by_mon,counts_day_answer,counts_mon_answer,std_questions_by_day,std_questions_by_mon,average_questions_by_day_M,average_questions_by_mon_M,counts_day_answer_M,counts_mon_answer_M,std_questions_by_day_M,std_questions_by_mon_M,average_questions_by_day_H,average_questions_by_mon_H,counts_day_answer_H,counts_mon_answer_H,std_questions_by_day_H,std_questions_by_mon_H,average_questions_by_day_E,average_questions_by_mon_E,counts_day_answer_E,counts_mon_answer_E,std_questions_by_day_E,std_questions_by_mon_E,wrong_and_over80,wrong_and_over80_M,wrong_and_over80_H,wrong_and_over80_E
43,0.092025932,0.032514726,0.274336283,113,0.266277752,0.6863176790000001,0.131812393,0.069156328,0.369688661,0.320319525,2.511111111111111,0.17777777777777778,0.6888888888888889,0.40848324514991186,0.0,0.6414462081128747,0.6222222222222222,1.2222222222222223,0.4392768959435627,0.9333333333333333,0.4,0.15999999999999998,217.2888888789556,88.19999998775558,1.0,0.6,0.15223985890652555,3.3636363636363638,0.2727272727272727,0.9090909090909091,0.5614718614718615,0.0,0.5796536796536796,0.7272727272727273,1.5454545454545454,0.3313852813852814,1.6363636363636365,0.6363636363636364,0.13939393939393938,449.18181815818184,153.54545454545453,1.0,0.9090909090909091,0.10714285714285715,,,,,,,,,,,,,,,,,,2.235294117647059,0.14705882352941177,0.6176470588235294,0.3589869281045751,0.0,0.6614379084967319,0.5882352941176471,1.1176470588235294,0.47418300653594775,0.7058823529411765,0.3235294117647059,0.16666666666666669,142.26470587685296,67.0588235132059,1.0,0.5,0.16683006535947714,7.5,7.5,6,6,4.08656334834051,4.08656334834051,5.5,5.5,2.0,2.0,4.949747468305833,4.949747468305833,,,,,,,6.8,6.8,5.0,5.0,4.919349550499537,4.919349550499537,0.1111111111111111,0.09090909090909091,,0.11764705882352941
64,0.15793823,0.098356599,0.334038055,1419,0.198393872,0.670061962,0.08589527599999999,0.13232798699999998,0.11577322,0.303425527,2.798816568047337,0.23865877712031558,0.9349112426035503,0.4776148790941688,0.11439842209072978,0.3568555814117943,0.6031777339469646,1.1775147928994083,0.2842888264485896,0.9743589743589743,0.047337278106508875,0.02258382642998028,39.45759369018541,8.587771201861928,1.0,0.6863905325443787,0.2380962944572413,2.7011070110701105,0.1992619926199262,0.9704797047970479,0.4968254377848472,0.14760147601476015,0.3845591268100494,0.6309143091430914,1.081180811808118,0.28447110495080974,0.988929889298893,0.025830258302583026,0.011070110701107012,35.273062717704775,9.177121765147604,1.0,0.6494464944649446,0.21870345726434293,3.0535714285714284,0.3392857142857143,0.8392857142857143,0.3900687358276645,0.08928571428571429,0.3047300170068027,0.5632440476190476,1.5,0.33856292517006814,0.9196428571428571,0.08035714285714286,0.034375,46.50000004541965,10.285714296607141,1.0,0.7142857142857143,0.27136833900226753,3.223684210526316,0.27631578947368424,0.9210526315789473,0.4344864565259301,0.09210526315789473,0.3633085116637747,0.6282894736842105,1.3421052631578947,0.27546871987661464,1.131578947368421,0.039473684210526314,0.019736842105263157,44.22368421097367,7.539473684289476,1.0,0.9605263157894737,0.29004482359745526,50.7,72.42857142857143,10,7,28.62031135788397,47.47229768632489,27.1,38.714285714285715,10.0,7.0,20.67983451470431,28.59903428272993,12.444444444444445,16.0,9.0,7.0,9.722539677356828,17.029386365926403,8.444444444444445,10.857142857142858,9.0,7.0,5.876034187934731,6.414269805898185,0.013806706114398421,0.007380073800738007,0.026785714285714284,0.0
65,0.106046066,0.056795766,0.316261204,781,0.215421196,0.683785333,0.076948047,0.084162587,0.140917392,0.388473412,2.4482758620689653,0.27899686520376177,0.774294670846395,0.43500929582434283,0.0,0.3600627863950749,0.6297443761393605,0.9905956112852664,0.2652065889526704,1.0282131661442007,0.14420062695924765,0.083841097947681,74.81818181334796,22.206896539479626,1.0,0.6833855799373041,0.2997841152229868,2.628099173553719,0.3305785123966942,0.7603305785123967,0.41861173720677874,0.0,0.3294473662242259,0.6668503213957759,1.1983471074380165,0.2968382168795392,1.0578512396694215,0.10743801652892562,0.04664830119375574,60.752066115371875,22.950413213198345,1.0,0.6694214876033058,0.28455004591368227,2.0754716981132075,0.2641509433962264,0.7735849056603774,0.499236298292902,0.0,0.3765947888589397,0.6199460916442049,0.7924528301886793,0.226010781671159,0.9245283018867925,0.20754716981132076,0.16684636118598384,69.03773582583021,12.660377366433963,1.0,0.5094339622641509,0.2747529200359389,2.4414414414414414,0.22522522522522523,0.8288288288288288,0.4593671593671592,0.0,0.3839703339703339,0.5616434616434617,0.9009009009009009,0.24884299884299885,0.972972972972973,0.18018018018018017,0.09842049842049841,105.67567567587385,31.099099077405405,1.0,0.7117117117117117,0.2917898417898418,35.44444444444444,63.8,9,5,34.20201423568176,40.25791847574835,15.125,24.2,8.0,5.0,19.823777209632446,22.196846622887676,10.6,13.25,5.0,4.0,4.722287581247038,6.238322424070967,12.333333333333334,22.2,9.0,5.0,11.874342087037917,15.974980438172686,0.047021943573667714,0.03305785123966942,0.11320754716981132,0.036036036036036036
77,0.191948307,0.094195371,0.413249211,317,0.26145524600000003,0.638636026,0.063971248,0.129858195,0.234331233,0.045096384,2.4198473282442747,0.07633587786259542,1.0,0.6406708862015439,0.08396946564885496,0.3765249812159441,0.4669211195928753,0.7480916030534351,0.159024051408932,0.8320610687022901,0.40458015267175573,0.24669555457538717,98.77862596026719,20.24427479922901,1.0,0.6717557251908397,0.20030506238952425,2.4457831325301207,0.07228915662650602,0.9879518072289156,0.6528747033508012,0.07228915662650602,0.38115044367473444,0.4457831325301205,0.8072289156626506,0.1543030208984348,0.7349397590361446,0.3855421686746988,0.22580864637802064,95.96385542914459,16.78313253490361,1.0,0.6506024096385542,0.19282227575076388,1.76,0.0,1.04,0.72,0.16,0.3646666666666667,0.4066666666666666,0.24,0.09933333333333333,0.64,0.48,0.308,95.47999995747999,27.5999999688,1.0,0.48,0.1806666666666667,3.7058823529411766,0.23529411764705882,1.0588235294117647,0.4258403361344538,0.058823529411764705,0.3572128851540617,0.6470588235294118,1.4705882352941178,0.3259803921568627,1.6470588235294117,0.4117647058823529,0.22794117647058823,124.58823529876472,33.823529357764706,1.0,1.1764705882352942,0.24817927170868348,13.1,18.714285714285715,10,7,6.871034209717712,11.116268644263172,8.3,11.857142857142858,10.0,7.0,4.667856991049414,6.309478885734051,3.125,4.166666666666667,8.0,6.0,2.799872446074234,3.3714487489307423,3.4,4.25,5.0,4.0,1.816590212458495,2.753785273643051,0.06870229007633588,0.04819277108433735,0.08,0.11764705882352941
83,0.074637089,0.057139038,0.259079903,413,0.301128169,0.5957166279999999,0.252899367,0.159112865,0.25126454600000003,0.045911616,3.201550387596899,0.17829457364341086,0.8294573643410853,0.4270097397662379,0.0,0.3157468930724745,0.5892211148025102,0.6976744186046512,0.12690615358194016,1.682170542635659,0.46511627906976744,0.16152767660975598,161.6666666752481,28.961240319589145,1.0,1.6744186046511629,0.4460841066518221,3.7,0.3,0.95,0.436845238095238,0.0,0.3257539682539683,0.6452380952380953,0.925,0.12244047619047618,2.025,0.525,0.12666666666666665,217.3500000062,19.0250000245,1.0,1.825,0.4407142857142857,2.375,0.16666666666666666,0.7916666666666666,0.48090277777777773,0.0,0.4704861111111111,0.7083333333333334,0.5416666666666666,0.16666666666666666,1.4166666666666667,0.20833333333333334,0.171875,63.58333337420834,3.250000019916666,1.0,1.0416666666666667,0.3524305555555556,3.19672131147541,0.11475409836065574,0.7704918032786885,0.3929308235962045,0.0,0.21818891491022635,0.4983606557377049,0.5901639344262295,0.10120122564674155,1.5245901639344261,0.5081967213114754,0.18599022321298114,153.75409834816386,42.18032785391804,1.0,1.8360655737704918,0.505867950757054,21.5,25.8,6,5,14.936532395439043,16.498484778912275,10.0,10.0,4.0,4.0,11.16542281629615,11.16542281629615,6.0,6.0,4.0,4.0,5.597618541248888,5.597618541248888,10.166666666666666,12.2,6.0,5.0,4.070217029430577,3.8340579025361627,0.07751937984496124,0.075,0.08333333333333333,0.08196721311475409
86,0.17564993399999998,0.084595095,0.408918406,1054,0.250262441,0.623113171,0.087392179,0.146212281,0.15865586,0.072253519,2.3164835164835167,0.0945054945054945,0.9472527472527472,0.5554594265062744,0.04010989010989011,0.4877179574490159,0.5782851359167148,0.7098901098901099,0.20782756283623838,1.0879120879120878,0.1912087912087912,0.10538968903341372,74.88447032866807,15.017989017973633,1.0,0.6593406593406593,0.23671301065748734,2.2837837837837838,0.08108108108108109,1.0675675675675675,0.5765846203346205,0.07601351351351351,0.5055823680823682,0.6423986486486487,0.6148648648648649,0.1819390819390819,1.1824324324324325,0.20945945945945946,0.12635135135135134,83.21780405869596,13.828695944358106,1.0,0.6013513513513513,0.24147629772629767,2.5616438356164384,0.0958904109589041,0.8767123287671232,0.5229777952560938,0.0,0.5122832506754641,0.6560922855082912,0.684931506849315,0.1763638548425859,1.4383561643835616,0.3424657534246575,0.11701441232803886,105.09380824868492,28.141684942712327,1.0,1.0,0.30065834990132034,2.310810810810811,0.10810810810810811,0.8963963963963963,0.5467964092964093,0.03153153153153153,0.46781743031743034,0.5141891891891892,0.8063063063063063,0.23840838840838835,0.9369369369369369,0.12612612612612611,0.08202818202818203,60.26527475963061,11.644720731680176,1.0,0.6081081081081081,0.21479520229520221,30.333333333333332,41.36363636363637,15,11,13.719988893512095,24.57752114137114,10.571428571428571,14.8,14.0,10.0,8.491754242198141,9.795690662508466,5.214285714285714,6.636363636363637,14.0,11.0,3.984171980929836,5.661673379359272,15.857142857142858,22.2,14.0,10.0,11.058287131636359,18.201343051788484,0.06593406593406594,0.08108108108108109,0.0958904109589041,0.04054054054054054
87,0.519110927,0.198341627,0.769565217,230,0.227044359,0.664749135,0.07261280099999999,0.039176787000000005,0.195070483,0.005256235,1.15,0.0,0.885,0.8340476190476189,0.0,0.3032142857142857,0.3325,0.025,0.008095238095238095,0.43,0.205,0.1975,62.989999998944995,-0.2250000012,1.0,0.24,0.15785714285714286,1.0865384615384615,0.0,0.8846153846153846,0.844551282051282,0.0,0.32532051282051283,0.3605769230769231,0.0,0.0,0.4519230769230769,0.21153846153846154,0.1971153846153846,63.63461536925,-1.0,1.0,0.20192307692307693,0.15544871794871795,1.263157894736842,0.0,0.8947368421052632,0.8283208020050125,0.0,0.17481203007518797,0.21052631578947367,0.05263157894736842,0.007518796992481203,0.34210526315789475,0.23684210526315788,0.23684210526315788,66.1578947375,-0.026315795789473646,1.0,0.3157894736842105,0.16416040100250626,1.2894736842105263,0.0,0.8947368421052632,0.8026315789473685,0.0,0.24122807017543857,0.2894736842105263,0.05263157894736842,0.008771929824561403,0.42105263157894735,0.21052631578947367,0.21052631578947367,70.10526316736843,0.7105263094736842,1.0,0.34210526315789475,0.18859649122807015,40.0,50.0,5,4,10.793516572461451,30.12197426021962,20.8,26.0,5.0,4.0,7.726577508832744,16.87206764645835,7.6,9.5,5.0,4.0,2.8809720581775866,3.696845502136472,7.6,9.5,5.0,4.0,4.8270073544588685,8.18535277187245,0.04,0.04807692307692308,0.05263157894736842,0.02631578947368421
94,0.202291648,0.12151238,0.527272727,55,0.303381267,0.639337644,0.109729439,0.055948247,0.459114442,0.06526256799999999,1.4864864864864864,0.05405405405405406,0.7837837837837838,0.645045045045045,0.0,0.4063063063063064,0.4594594594594595,0.2972972972972973,0.1072072072072072,0.6216216216216216,0.43243243243243246,0.35225225225225226,144.10810807132432,24.648648648108107,1.0,0.40540540540540543,0.24774774774774777,1.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,201.00000007999998,-1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.75,0.75,0.0,0.75,0.75,0.0,0.0,0.75,0.25,0.25,116.999999815,-1.0,1.0,0.25,0.25,1.6,0.06666666666666667,0.8,0.6288888888888889,0.0,0.33444444444444443,0.4,0.36666666666666664,0.1322222222222222,0.6,0.43333333333333335,0.33444444444444443,142.03333330463332,30.633333332666666,1.0,0.43333333333333335,0.2388888888888889,12.333333333333334,12.333333333333334,3,3,8.32666399786453,8.32666399786453,3.0,3.0,1.0,1.0,,,1.3333333333333333,1.3333333333333333,3.0,3.0,0.5773502691896257,0.5773502691896257,10.0,10.0,3.0,3.0,8.0,8.0,0.08108108108108109,0.3333333333333333,0.0,0.06666666666666667
101,0.195441355,0.117634243,0.403553299,394,0.252399042,0.61923606,0.123829171,0.241242809,0.195610843,0.069792693,2.141304347826087,0.09239130434782608,0.8641304347826086,0.5952185495663757,0.0,0.25113407124276693,0.3546195652173913,0.4782608695652174,0.13110974170756776,0.7228260869565217,0.17391304347826086,0.12468015076710727,72.95652173501085,14.478260867211956,0.7168478260869564,0.7989130434782609,0.27367170872605656,2.168831168831169,0.1038961038961039,0.8051948051948052,0.5422688422688423,0.0,0.30590520590520587,0.5064935064935064,0.4675324675324675,0.12443667443667444,1.0909090909090908,0.14285714285714285,0.10264735264735265,64.29870129646753,7.441558438454547,0.7012987012987013,0.8961038961038961,0.3332944832944833,2.357142857142857,0.10714285714285714,1.0,0.6468253968253969,0.0,0.2569444444444445,0.36607142857142855,0.7142857142857143,0.15337301587301586,0.8571428571428571,0.21428571428571427,0.16468253968253968,88.6071428898214,9.214285705750001,0.7678571428571429,0.6428571428571429,0.19980158730158726,2.027027027027027,0.06756756756756757,0.8648648648648649,0.6232576732576733,0.0,0.20620978120978123,0.20270270270270271,0.3918918918918919,0.13038005538005537,0.3108108108108108,0.20270270270270271,0.1408944658944659,78.36486484779729,24.47297297682432,0.7351351351351351,0.7702702702702703,0.24636227136227132,30.666666666666668,36.8,6,5,15.857700547893653,25.33179819910146,12.833333333333334,15.4,6.0,5.0,8.304617189652191,12.116104984688768,4.666666666666667,5.6,6.0,5.0,7.118052168020874,9.736529155710468,14.8,18.5,5.0,4.0,7.293833011524188,5.744562646538028,0.05434782608695652,0.06493506493506493,0.07142857142857142,0.04054054054054054
114,0.142241662,0.085295516,0.396551724,348,0.267311879,0.646790224,0.094736805,0.199609409,0.211144367,0.074046898,2.21656050955414,0.14012738853503184,0.8789808917197452,0.5496764735618239,0.0,0.281819330704681,0.42468152866242037,0.6687898089171974,0.1934814477808108,0.6242038216560509,0.25477707006369427,0.16756900212314224,102.12738853841392,21.719745218624208,0.8786270346779902,0.6687898089171974,0.2568420786573652,2.3333333333333335,0.08333333333333333,0.9583333333333334,0.6327546296296296,0.0,0.4973379629629629,0.703125,0.75,0.17268518518518516,1.1666666666666667,0.16666666666666666,0.13020833333333334,103.66666661516666,41.00000000166667,0.8379629629629629,0.625,0.19456018518518517,2.4878048780487805,0.21951219512195122,0.8536585365853658,0.5134727061556329,0.0,0.3311265969802555,0.5560975609756098,0.8780487804878049,0.19912891986062714,1.0,0.2926829268292683,0.18333333333333332,100.95121957965856,23.317073176658536,0.8373983739837397,0.7560975609756098,0.28739837398373985,2.1058823529411765,0.12941176470588237,0.8470588235294118,0.5301260504201679,0.0,0.19686274509803922,0.2823529411764706,0.5882352941176471,0.20668067226890757,0.3058823529411765,0.25882352941176473,0.16666666666666669,79.0588235180706,17.305882341658826,0.9058823529411765,0.6705882352941176,0.26319327731092446,26.166666666666668,39.25,6,4,13.614942771332778,16.214705259938174,4.8,6.0,5.0,4.0,4.711687595755898,6.6332495807108,8.2,10.25,5.0,4.0,5.890670590009257,4.645786621588784,14.166666666666666,21.25,6.0,4.0,12.560520159080463,15.649813630413195,0.044585987261146494,0.041666666666666664,0.04878048780487805,0.047058823529411764
118,0.120320087,0.07951979299999999,0.319460727,1706,0.25086445,0.662240229,0.137439106,0.142874016,0.154649462,0.129343182,2.6286594761171034,0.1617873651771957,0.8397534668721109,0.4598765341831593,0.0,0.3840285901822881,0.6517663705067404,0.8258859784283513,0.19890070018151682,1.349768875192604,0.1386748844375963,0.0700809398613713,63.212634820605494,11.970724196696462,0.6797637390857729,0.963020030816641,0.34122276563532306,2.5748502994011977,0.15568862275449102,0.8473053892215568,0.4900617595976877,0.0,0.41716018720135495,0.6843870160112675,0.7904191616766467,0.181162539639336,1.3622754491017963,0.1407185628742515,0.07181897028453914,64.90419163355388,12.176646715242518,0.6467065868263473,0.937125748502994,0.32877570076297646,2.855855855855856,0.1891891891891892,0.8738738738738738,0.4219708719708721,0.0,0.3483972983972983,0.6097097097097097,0.990990990990991,0.244956494956495,1.3153153153153154,0.18018018018018017,0.07073997073997075,67.54954952482885,12.828828835684686,0.7594594594594595,0.990990990990991,0.3330726330726331,2.7051282051282053,0.17307692307692307,0.8141025641025641,0.4202838827838829,0.0,0.32599206349206344,0.5976495726495726,0.8846153846153846,0.21784188034188035,1.3269230769230769,0.14743589743589744,0.08745421245421245,65.55128204214103,13.647435900480769,0.7683760683760684,1.0064102564102564,0.3618742368742369,40.5625,92.71428571428571,16,7,17.869783621148482,103.03998299319589,22.266666666666666,55.666666666666664,15.0,6.0,12.174133390493296,64.55901692766601,7.928571428571429,18.5,14.0,6.0,4.874806279611146,20.549939172659364,10.4,22.285714285714285,15.0,7.0,9.530402479883598,16.34741861084175,0.046224961479198766,0.05089820359281437,0.04504504504504504,0.05128205128205128
124,0.108132703,0.082320906,0.322683706,313,0.268996182,0.644955366,0.165483925,0.061079365,0.217667927,0.025587755,2.484126984126984,0.06349206349206349,0.8015873015873016,0.46631421929040995,0.0,0.4246475526237432,0.6693121693121694,0.626984126984127,0.1550201562106324,1.507936507936508,0.12698412698412698,0.07222565793994365,74.62698413898414,18.35714286666666,1.0,1.0555555555555556,0.3786656244989578,2.2941176470588234,0.0392156862745098,0.7843137254901961,0.46027926322043966,0.0,0.4161616161616162,0.6764705882352942,0.43137254901960786,0.1218954248366013,1.5294117647058822,0.13725490196078433,0.07106357694592988,63.72549022556861,7.764705900392156,1.0,1.0784313725490196,0.41782531194295897,2.5357142857142856,0.03571428571428571,0.8571428571428571,0.5619897959183673,0.0,0.4399659863945578,0.6369047619047619,0.5,0.10629251700680273,1.6785714285714286,0.25,0.12414965986394556,112.32142864867858,52.392857212857145,1.0,1.1785714285714286,0.3317176870748299,2.878787878787879,0.12121212121212122,0.7878787878787878,0.3652717652717652,0.0,0.4082010582010581,0.6666666666666666,1.121212121212121,0.28605098605098606,1.3636363636363635,0.06060606060606061,0.06060606060606061,70.7575756778485,11.99999994181818,1.0,0.9696969696969697,0.3486772486772487,31.5,42.0,4,3,18.138357147217054,21.166010488516726,12.75,17.0,4.0,3.0,5.560275772537426,6.082762530298219,7.0,9.333333333333334,4.0,3.0,6.164414002968976,6.506407098647712,11.0,16.5,3.0,2.0,3.605551275463989,2.1213203435596424,0.023809523809523808,0.0392156862745098,0.03571428571428571,0.0
125,0.058088646,0.050379014000000014,0.319838057,247,0.288641402,0.619650057,0.184629568,0.156195946,0.251108875,0.030574723,2.4455445544554455,0.06930693069306931,0.7821782178217822,0.4497367593902249,0.0,0.3533396196762534,0.5445544554455446,0.46534653465346537,0.13103096023888103,1.3465346534653466,0.3465346534653465,0.20440044004400437,116.68316831471287,18.98019803052475,1.0,1.198019801980198,0.41923228037089405,2.4814814814814814,0.037037037037037035,0.7777777777777778,0.43096707818930036,0.0,0.35277777777777775,0.5925925925925926,0.4074074074074074,0.1006172839506173,1.4444444444444444,0.5185185185185185,0.32633744855967073,141.9629629758889,16.555555555592594,1.0,1.2962962962962963,0.4684156378600822,3.5555555555555554,0.2222222222222222,0.7777777777777778,0.2492063492063492,0.0,0.2492063492063492,0.7777777777777778,0.7777777777777778,0.09206349206349206,2.5555555555555554,0.2222222222222222,0.12222222222222223,94.22222233288886,29.88888894222222,1.0,2.0,0.6587301587301587,2.296875,0.0625,0.78125,0.47725694444444433,0.0,0.37374131944444444,0.5,0.453125,0.1513888888888889,1.15625,0.296875,0.16770833333333338,110.06249998314061,18.78125000940625,1.0,1.0625,0.37135416666666665,20.2,25.25,5,4,11.43241006962224,13.573871960498227,6.75,9.0,4.0,3.0,2.8722813232690143,6.082762530298219,4.5,4.5,2.0,2.0,0.7071067811865476,0.7071067811865476,16.0,16.0,4.0,4.0,11.343133018115703,11.343133018115703,0.1188118811881188,0.18518518518518517,0.1111111111111111,0.09375
126,0.250838364,0.111159403,0.5,406,0.273188488,0.646944495,0.104601634,0.131631829,0.230005112,0.040233379,1.8044444444444445,0.04,0.9022222222222223,0.660950937950938,0.13333333333333333,0.4123140933140932,0.5271111111111111,0.26666666666666666,0.06717219817219817,0.8533333333333334,0.3022222222222222,0.19967195767195767,83.25333332980449,12.062222223200001,1.0,0.6355555555555555,0.27187686387686383,1.7777777777777777,0.03418803418803419,0.8974358974358975,0.6765873015873015,0.1282051282051282,0.4095645095645096,0.5168091168091168,0.24786324786324787,0.06717541717541717,0.8547008547008547,0.27350427350427353,0.18968253968253967,87.13675212352136,15.196581193846155,1.0,0.6324786324786325,0.2562372812372813,2.02,0.1,0.94,0.624064935064935,0.22,0.42403246753246754,0.56,0.54,0.12175108225108225,0.82,0.28,0.21666666666666665,74.68000002066,11.800000019599999,1.0,0.54,0.2541839826839827,1.880952380952381,0.0,0.8809523809523809,0.6035714285714285,0.07142857142857142,0.33690476190476193,0.4793650793650793,0.09523809523809523,0.02777777777777778,0.9523809523809523,0.4523809523809524,0.22380952380952382,98.47619048657141,8.619047608571428,1.0,0.9047619047619048,0.3686507936507936,20.454545454545453,32.142857142857146,11,7,14.548976846250298,21.365303425792728,11.7,19.5,10.0,6.0,8.60297106301719,13.63451502621197,5.555555555555555,7.142857142857143,9.0,7.0,5.725188012439223,7.4258236676383005,6.0,8.4,7.0,5.0,4.08248290463863,5.683308895353129,0.08,0.05982905982905983,0.1,0.11904761904761904
129,0.214835013,0.112076632,0.444656489,524,0.254311706,0.644452215,0.084628632,0.137294769,0.205011654,0.101658581,1.9264705882352942,0.07352941176470588,0.8566176470588235,0.6243872549019608,0.0,0.4533876050420168,0.5717714169000934,0.41544117647058826,0.10102124183006533,0.9669117647058824,0.29411764705882354,0.20182510504201684,97.27941176194862,29.757352919573517,0.9606967787114845,0.6544117647058824,0.27459150326797394,1.9908256880733946,0.07339449541284404,0.8532110091743119,0.6175404106596767,0.0,0.46545434687636533,0.597695500218436,0.44036697247706424,0.12403888160768897,0.9724770642201835,0.28440366972477066,0.2061162079510703,101.60550457231189,33.25688070554128,0.981651376146789,0.6972477064220184,0.2584207077326343,2.2033898305084745,0.11864406779661017,0.8813559322033898,0.5975652407855796,0.0,0.4409537261232176,0.5647027172450901,0.6779661016949152,0.12754237288135592,0.9152542372881356,0.3050847457627119,0.16524751143395208,126.40677967298305,59.915254212237286,0.9152542372881356,0.6440677966101694,0.27489238633306434,1.7422680412371134,0.05154639175257732,0.845360824742268,0.6367533955162823,0.0,0.45949108165603025,0.5675830469644902,0.25773195876288657,0.06631484208803796,1.041237113402062,0.29896907216494845,0.21319751268204873,75.25773195344331,9.701030914412371,0.961953853706431,0.6391752577319587,0.2969317623956799,34.0,54.4,8,5,15.27836939691443,30.492622058458664,15.571428571428571,27.25,7.0,4.0,8.580154288767051,13.149778198382917,8.428571428571429,14.75,7.0,4.0,7.568732673685489,4.349329450233296,12.125,19.4,8.0,5.0,13.53764592323411,16.36459593146131,0.08455882352941177,0.09174311926605505,0.06779661016949153,0.08247422680412371
131,0.248389328,0.142273516,0.5443786979999999,169,0.29052083100000003,0.639280046,0.079422223,0.241071919,0.310722416,0.020833394,1.6568627450980393,0.0196078431372549,0.9019607843137255,0.7021630874572051,0.0,0.3238951136009959,0.3769063180827887,0.12745098039215685,0.04929971988795518,0.6470588235294118,0.4215686274509804,0.32692966075319013,106.50980391769616,6.539215691372549,0.9411764705882353,0.6274509803921569,0.24853719265483976,2.269230769230769,0.07692307692307693,0.9615384615384616,0.6328449328449329,0.0,0.446947496947497,0.5170940170940171,0.38461538461538464,0.1357142857142857,1.0384615384615385,0.6153846153846154,0.3018009768009768,166.15384616700004,23.115384616923077,0.9615384615384616,0.9230769230769231,0.23144078144078148,1.2105263157894737,0.0,0.8947368421052632,0.8070175438596491,0.0,0.38596491228070173,0.42105263157894735,0.0,0.0,0.5263157894736842,0.3157894736842105,0.3157894736842105,76.63157893463159,-1.0,0.9473684210526315,0.3157894736842105,0.19298245614035087,1.588235294117647,0.0,0.8823529411764706,0.6830065359477123,0.0,0.19771241830065356,0.27450980392156865,0.0392156862745098,0.00980392156862745,0.5098039215686274,0.35294117647058826,0.3235294117647059,90.86274507892156,4.705882324341313e-09,0.9215686274509803,0.6666666666666666,0.3071895424836601,20.4,25.5,5,4,7.700649323271382,9.255628917943215,6.5,6.5,4.0,4.0,5.802298395176403,5.802298395176403,4.75,6.333333333333333,4.0,3.0,1.707825127659933,1.1547005383792515,12.75,17.0,4.0,3.0,5.123475382979799,5.196152422706632,0.06862745098039216,0.11538461538461539,0.05263157894736842,0.0392156862745098
132,0.249502189,0.13837559300000002,0.5,450,0.269245446,0.657856784,0.15872676,0.146803922,0.229158814,0.012235423,1.6605166051660516,0.0036900369003690036,0.8302583025830258,0.6423607450360217,0.0,0.4352574240028115,0.5704797047970479,0.07380073800738007,0.015458618871903003,1.040590405904059,0.2767527675276753,0.1832279037076085,81.1623616249558,1.468634686420664,1.0,0.7564575645756457,0.3421806360920753,1.6016949152542372,0.0,0.8305084745762712,0.667443502824859,0.0,0.4295197740112994,0.5644067796610169,0.059322033898305086,0.009392655367231639,1.0593220338983051,0.3305084745762712,0.23177966101694913,89.77118642332202,0.5932203308474576,1.0,0.711864406779661,0.3231638418079096,1.8571428571428572,0.015873015873015872,0.8253968253968254,0.6439909297052154,0.0,0.5043083900226757,0.6746031746031746,0.15873015873015872,0.022448979591836737,1.3333333333333333,0.23809523809523808,0.1582766439909297,76.77777776315874,3.0952381073015873,1.0,0.873015873015873,0.33356009070294784,1.5789473684210527,0.0,0.8157894736842105,0.6030701754385964,0.0,0.39583333333333326,0.4868421052631579,0.039473684210526314,0.021929824561403508,0.7236842105263158,0.2631578947368421,0.15899122807017543,80.03947370918421,1.9342105292105263,1.0,0.7236842105263158,0.375,30.11111111111111,45.166666666666664,9,6,12.663376765741083,23.07740597785346,14.75,23.6,8.0,5.0,6.497252166438187,10.382677881933928,7.0,10.5,9.0,6.0,5.5677643628300215,6.220932405998316,9.5,15.2,8.0,5.0,10.099504938362077,16.70927885936434,0.08487084870848709,0.1016949152542373,0.1111111111111111,0.05263157894736842
